RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises
DATE;FREQUENCE_RETENUE(EN Hz);
01/03/2016 15:14:40;50,0054;
01/03/2016 15:14:50;50,0163;
01/03/2016 15:15:00;50,0278;
01/03/2016 15:15:10;50,0326;
01/03/2016 15:15:20;50,0323;
01/03/2016 15:15:30;50,0328;
01/03/2016 15:15:40;50,0121;
01/03/2016 15:15:50;50,0076;
01/03/2016 15:16:00;49,9963;
01/03/2016 15:16:10;49,9917;
01/03/2016 15:16:20;50,0022;
01/03/2016 15:16:30;50,0159;
01/03/2016 15:16:40;50,0205;
01/03/2016 15:16:50;50,0129;
01/03/2016 15:17:00;50,0129;
01/03/2016 15:17:10;50,0198;
01/03/2016 15:17:20;50,0158;
01/03/2016 15:17:30;50,0163;
01/03/2016 15:17:40;50,0092;
01/03/2016 15:17:50;50,0139;
01/03/2016 15:18:00;50,0225;
01/03/2016 15:18:10;50,0211;
01/03/2016 15:18:20;50,0124;
01/03/2016 15:18:30;50,0085;
01/03/2016 15:18:40;50,0043;
01/03/2016 15:18:50;50,0113;
01/03/2016 15:19:00;50,0066;
01/03/2016 15:19:10;50,0047;
01/03/2016 15:19:20;49,9925;
01/03/2016 15:19:30;49,993;
01/03/2016 15:19:40;49,9985;
01/03/2016 15:19:50;50,0009;
01/03/2016 15:20:00;49,999;
01/03/2016 15:20:10;50,0027;
01/03/2016 15:20:20;49,981;
01/03/2016 15:20:30;49,9814;
01/03/2016 15:20:40;49,9961;
01/03/2016 15:20:50;49,9983;
01/03/2016 15:21:00;49,9873;
01/03/2016 15:21:10;49,9942;
01/03/2016 15:21:20;49,9834;
01/03/2016 15:21:30;49,9783;
01/03/2016 15:21:40;49,9818;
01/03/2016 15:21:50;50,0037;
01/03/2016 15:22:00;50,0104;
01/03/2016 15:22:10;50,0065;
01/03/2016 15:22:20;50,0114;
01/03/2016 15:22:30;49,9967;
01/03/2016 15:22:40;49,9972;
01/03/2016 15:22:50;50,0097;
01/03/2016 15:23:00;50,0108;
01/03/2016 15:23:10;50,0031;
01/03/2016 15:23:20;49,996;
01/03/2016 15:23:30;49,9961;
01/03/2016 15:23:40;50,0068;
01/03/2016 15:23:50;50,0048;
01/03/2016 15:24:00;49,9905;
01/03/2016 15:24:10;49,989;
01/03/2016 15:24:20;49,9909;
01/03/2016 15:24:30;49,9802;
01/03/2016 15:24:40;49,9796;
01/03/2016 15:24:50;49,9927;
01/03/2016 15:25:00;49,9878;
01/03/2016 15:25:10;49,9814;
01/03/2016 15:25:20;49,9787;
01/03/2016 15:25:30;49,9772;
01/03/2016 15:25:40;49,9729;
01/03/2016 15:25:50;49,9825;
01/03/2016 15:26:00;49,9806;
01/03/2016 15:26:10;49,9805;
01/03/2016 15:26:20;49,9849;
01/03/2016 15:26:30;49,9716;
01/03/2016 15:26:40;49,9749;
01/03/2016 15:26:50;49,9787;
01/03/2016 15:27:00;49,9847;
01/03/2016 15:27:10;49,9919;
01/03/2016 15:27:20;49,9969;
01/03/2016 15:27:30;50,0125;
01/03/2016 15:27:40;50,0051;
01/03/2016 15:27:50;49,9983;
01/03/2016 15:28:00;50,0079;
01/03/2016 15:28:10;49,9973;
01/03/2016 15:28:20;50,0068;
01/03/2016 15:28:30;49,9981;
01/03/2016 15:28:40;49,9913;
01/03/2016 15:28:50;49,9996;
01/03/2016 15:29:00;50,0139;
01/03/2016 15:29:10;50,0152;
01/03/2016 15:29:20;50,0076;
01/03/2016 15:29:30;50,0197;
01/03/2016 15:29:40;50,0101;
01/03/2016 15:29:50;50,0099;
01/03/2016 15:30:00;50,0088;
01/03/2016 15:30:10;50,0086;
01/03/2016 15:30:20;50,0086;
01/03/2016 15:30:30;50,0092;
01/03/2016 15:30:40;50,0039;
01/03/2016 15:30:50;49,9967;
01/03/2016 15:31:00;50,0155;
01/03/2016 15:31:10;50,0255;
01/03/2016 15:31:20;50,0163;
01/03/2016 15:31:30;49,999;
01/03/2016 15:31:40;49,9904;
01/03/2016 15:31:50;49,9949;
01/03/2016 15:32:00;50,0113;
01/03/2016 15:32:10;50,0153;
01/03/2016 15:32:20;50,0159;
01/03/2016 15:32:30;50,0111;
01/03/2016 15:32:40;49,9987;
01/03/2016 15:32:50;49,9964;
01/03/2016 15:33:00;49,989;
01/03/2016 15:33:10;50,0007;
01/03/2016 15:33:20;49,9958;
01/03/2016 15:33:30;49,9998;
01/03/2016 15:33:40;49,9996;
01/03/2016 15:33:50;49,9997;
01/03/2016 15:34:00;49,9922;
01/03/2016 15:34:10;49,9959;
01/03/2016 15:34:20;49,99;
01/03/2016 15:34:30;49,9868;
01/03/2016 15:34:40;49,9795;
01/03/2016 15:34:50;49,9887;
01/03/2016 15:35:00;49,9922;
01/03/2016 15:35:10;49,9947;
01/03/2016 15:35:20;49,9988;
01/03/2016 15:35:30;50,0069;
01/03/2016 15:35:40;50,0143;
01/03/2016 15:35:50;50,0229;
01/03/2016 15:36:00;50,0198;
01/03/2016 15:36:10;50,012;
01/03/2016 15:36:20;50,0065;
01/03/2016 15:36:30;50,0048;
01/03/2016 15:36:40;49,9934;
01/03/2016 15:36:50;50,0019;
01/03/2016 15:37:00;50,0058;
01/03/2016 15:37:10;50,0134;
01/03/2016 15:37:20;50,0173;
01/03/2016 15:37:30;50,0124;
01/03/2016 15:37:40;50,0133;
01/03/2016 15:37:50;50,0098;
01/03/2016 15:38:00;50,0167;
01/03/2016 15:38:10;50,0178;
01/03/2016 15:38:20;50,0057;
01/03/2016 15:38:30;50,001;
01/03/2016 15:38:40;49,9956;
01/03/2016 15:38:50;50,0051;
01/03/2016 15:39:00;50,0226;
01/03/2016 15:39:10;50,0204;
01/03/2016 15:39:20;50,0108;
01/03/2016 15:39:30;50,0251;
01/03/2016 15:39:40;50,0195;
01/03/2016 15:39:50;50,0135;
01/03/2016 15:40:00;50,0053;
01/03/2016 15:40:10;49,9985;
01/03/2016 15:40:20;49,9905;
01/03/2016 15:40:30;49,9868;
01/03/2016 15:40:40;49,9838;
01/03/2016 15:40:50;49,9891;
01/03/2016 15:41:00;49,982;
01/03/2016 15:41:10;49,9848;
01/03/2016 15:41:20;50,0015;
01/03/2016 15:41:30;49,9851;
01/03/2016 15:41:40;49,9738;
01/03/2016 15:41:50;49,9785;
01/03/2016 15:42:00;49,9785;
01/03/2016 15:42:10;49,9755;
01/03/2016 15:42:20;49,9771;
01/03/2016 15:42:30;49,9713;
01/03/2016 15:42:40;49,9688;
01/03/2016 15:42:50;49,9686;
01/03/2016 15:43:00;49,9757;
01/03/2016 15:43:10;49,9793;
01/03/2016 15:43:20;49,9794;
01/03/2016 15:43:30;49,9744;
01/03/2016 15:43:40;49,9798;
01/03/2016 15:43:50;49,9853;
01/03/2016 15:44:00;49,991;
01/03/2016 15:44:10;49,9929;
01/03/2016 15:44:20;49,9888;
01/03/2016 15:44:30;49,9938;
01/03/2016 15:44:40;50,0054;
01/03/2016 15:44:50;50,0126;
01/03/2016 15:45:00;50,016;
01/03/2016 15:45:10;50,0153;
01/03/2016 15:45:20;50,0143;
01/03/2016 15:45:30;50,0104;
01/03/2016 15:45:40;49,9999;
01/03/2016 15:45:50;49,9785;
01/03/2016 15:46:00;49,9831;
01/03/2016 15:46:10;49,9822;
01/03/2016 15:46:20;49,9913;
01/03/2016 15:46:30;49,9924;
01/03/2016 15:46:40;49,9908;
01/03/2016 15:46:50;49,994;
01/03/2016 15:47:00;50,004;
01/03/2016 15:47:10;50,007;
01/03/2016 15:47:20;50,0069;
01/03/2016 15:47:30;49,9995;
01/03/2016 15:47:40;49,9854;
01/03/2016 15:47:50;49,99;
01/03/2016 15:48:00;49,9922;
01/03/2016 15:48:10;49,9945;
01/03/2016 15:48:20;50,003;
01/03/2016 15:48:30;50,007;
01/03/2016 15:48:40;49,9969;
01/03/2016 15:48:50;50,0002;
01/03/2016 15:49:00;50,0124;
01/03/2016 15:49:10;50,0061;
01/03/2016 15:49:20;50,0065;
01/03/2016 15:49:30;49,9963;
01/03/2016 15:49:40;50,0016;
01/03/2016 15:49:50;50,0067;
01/03/2016 15:50:00;49,9926;
01/03/2016 15:50:10;49,9881;
01/03/2016 15:50:20;50,0155;
01/03/2016 15:50:30;50,012;
01/03/2016 15:50:40;49,9892;
01/03/2016 15:50:50;49,9896;
01/03/2016 15:51:00;50,001;
01/03/2016 15:51:10;50,0055;
01/03/2016 15:51:20;50,0086;
01/03/2016 15:51:30;49,9952;
01/03/2016 15:51:40;49,9916;
01/03/2016 15:51:50;50,0001;
01/03/2016 15:52:00;50,0126;
01/03/2016 15:52:10;50,0141;
01/03/2016 15:52:20;50,0018;
01/03/2016 15:52:30;49,999;
01/03/2016 15:52:40;50,0005;
01/03/2016 15:52:50;49,9982;
01/03/2016 15:53:00;49,9865;
01/03/2016 15:53:10;49,9989;
01/03/2016 15:53:20;50,0081;
01/03/2016 15:53:30;49,9994;
01/03/2016 15:53:40;49,9913;
01/03/2016 15:53:50;49,9971;
01/03/2016 15:54:00;49,999;
01/03/2016 15:54:10;50,0024;
01/03/2016 15:54:20;49,996;
01/03/2016 15:54:30;49,9999;
01/03/2016 15:54:40;49,9975;
01/03/2016 15:54:50;49,9942;
01/03/2016 15:55:00;49,988;
01/03/2016 15:55:10;49,9963;
01/03/2016 15:55:20;50,0098;
01/03/2016 15:55:30;50,0115;
01/03/2016 15:55:40;50,0073;
01/03/2016 15:55:50;50,0098;
01/03/2016 15:56:00;50,0174;
01/03/2016 15:56:10;50,0145;
01/03/2016 15:56:20;50,0072;
01/03/2016 15:56:30;50,0166;
01/03/2016 15:56:40;50,0182;
01/03/2016 15:56:50;50,0168;
01/03/2016 15:57:00;50,0164;
01/03/2016 15:57:10;50,0186;
01/03/2016 15:57:20;50,0127;
01/03/2016 15:57:30;50,0093;
01/03/2016 15:57:40;50,0167;
01/03/2016 15:57:50;50,022;
01/03/2016 15:58:00;50,0214;
01/03/2016 15:58:10;50,0211;
01/03/2016 15:58:20;50,0174;
01/03/2016 15:58:30;50,0255;
01/03/2016 15:58:40;50,016;
01/03/2016 15:58:50;50,0197;
01/03/2016 15:59:00;50,0176;
01/03/2016 15:59:10;50,0026;
01/03/2016 15:59:20;49,9994;
01/03/2016 15:59:30;49,9962;
01/03/2016 15:59:40;50,0037;
01/03/2016 15:59:50;50,012;
01/03/2016 16:00:00;50,0093;
01/03/2016 16:00:10;50,0103;
01/03/2016 16:00:20;50,0103;
01/03/2016 16:00:30;50,0053;
01/03/2016 16:00:40;49,9936;
01/03/2016 16:00:50;49,9947;
01/03/2016 16:01:00;50,0092;
01/03/2016 16:01:10;50,0101;
01/03/2016 16:01:20;50,0043;
01/03/2016 16:01:30;49,9875;
01/03/2016 16:01:40;49,9864;
01/03/2016 16:01:50;49,9949;
01/03/2016 16:02:00;49,9959;
01/03/2016 16:02:10;49,9962;
01/03/2016 16:02:20;50,0046;
01/03/2016 16:02:30;50,0061;
01/03/2016 16:02:40;50,0065;
01/03/2016 16:02:50;50,028;
01/03/2016 16:03:00;50,0173;
01/03/2016 16:03:10;50,0187;
01/03/2016 16:03:20;50,0301;
01/03/2016 16:03:30;50,0179;
01/03/2016 16:03:40;50,0118;
01/03/2016 16:03:50;50,0128;
01/03/2016 16:04:00;50,0247;
01/03/2016 16:04:10;50,0167;
01/03/2016 16:04:20;50,0076;
01/03/2016 16:04:30;50,0106;
01/03/2016 16:04:40;50,013;
01/03/2016 16:04:50;50,0156;
01/03/2016 16:05:00;50,0129;
01/03/2016 16:05:10;50,0097;
01/03/2016 16:05:20;49,9981;
01/03/2016 16:05:30;49,9954;
01/03/2016 16:05:40;49,9949;
01/03/2016 16:05:50;49,9985;
01/03/2016 16:06:00;50,016;
01/03/2016 16:06:10;50,0079;
01/03/2016 16:06:20;50,0108;
01/03/2016 16:06:30;50,0053;
01/03/2016 16:06:40;49,9934;
01/03/2016 16:06:50;50,0005;
01/03/2016 16:07:00;50,0052;
01/03/2016 16:07:10;50,0141;
01/03/2016 16:07:20;50,0188;
01/03/2016 16:07:30;50,0128;
01/03/2016 16:07:40;49,9972;
01/03/2016 16:07:50;49,9917;
01/03/2016 16:08:00;50,0003;
01/03/2016 16:08:10;50,004;
01/03/2016 16:08:20;49,9995;
01/03/2016 16:08:30;49,9904;
01/03/2016 16:08:40;49,9894;
01/03/2016 16:08:50;50,0048;
01/03/2016 16:09:00;50,0015;
01/03/2016 16:09:10;49,9997;
01/03/2016 16:09:20;49,995;
01/03/2016 16:09:30;49,9856;
01/03/2016 16:09:40;49,9784;
01/03/2016 16:09:50;49,9813;
01/03/2016 16:10:00;49,9831;
01/03/2016 16:10:10;49,9949;
01/03/2016 16:10:20;49,9952;
01/03/2016 16:10:30;49,9773;
01/03/2016 16:10:40;49,9746;
01/03/2016 16:10:50;49,9731;
01/03/2016 16:11:00;49,9752;
01/03/2016 16:11:10;49,9778;
01/03/2016 16:11:20;49,9804;
01/03/2016 16:11:30;49,9908;
01/03/2016 16:11:40;49,9879;
01/03/2016 16:11:50;49,983;
01/03/2016 16:12:00;49,9772;
01/03/2016 16:12:10;49,9803;
01/03/2016 16:12:20;49,9763;
01/03/2016 16:12:30;49,9725;
01/03/2016 16:12:40;49,9839;
01/03/2016 16:12:50;49,9908;
01/03/2016 16:13:00;49,9955;
01/03/2016 16:13:10;49,9919;
01/03/2016 16:13:20;49,9857;
01/03/2016 16:13:30;49,9792;
01/03/2016 16:13:40;49,9787;
01/03/2016 16:13:50;49,9861;
01/03/2016 16:14:00;49,9834;
01/03/2016 16:14:10;49,9875;
01/03/2016 16:14:20;49,985;
01/03/2016 16:14:30;49,9781;
01/03/2016 16:14:40;49,9867;
01/03/2016 16:14:50;49,9759;
01/03/2016 16:15:00;49,9746;
01/03/2016 16:15:10;49,9771;
01/03/2016 16:15:20;49,98;
01/03/2016 16:15:30;49,9834;
01/03/2016 16:15:40;49,9731;
01/03/2016 16:15:50;49,9792;
01/03/2016 16:16:00;50,0015;
01/03/2016 16:16:10;49,9962;
01/03/2016 16:16:20;49,991;
01/03/2016 16:16:30;49,9856;
01/03/2016 16:16:40;49,9771;
01/03/2016 16:16:50;49,9848;
01/03/2016 16:17:00;49,99;
01/03/2016 16:17:10;49,9863;
01/03/2016 16:17:20;49,9844;
01/03/2016 16:17:30;49,9916;
01/03/2016 16:17:40;49,9961;
01/03/2016 16:17:50;49,9905;
01/03/2016 16:18:00;49,9912;
01/03/2016 16:18:10;49,9929;
01/03/2016 16:18:20;49,9955;
01/03/2016 16:18:30;49,9874;
01/03/2016 16:18:40;49,9841;
01/03/2016 16:18:50;49,9915;
01/03/2016 16:19:00;50,0025;
01/03/2016 16:19:10;49,9973;
01/03/2016 16:19:20;49,9951;
01/03/2016 16:19:30;49,9997;
01/03/2016 16:19:40;50,0023;
01/03/2016 16:19:50;50;
01/03/2016 16:20:00;49,9969;
01/03/2016 16:20:10;49,9981;
01/03/2016 16:20:20;50,0079;
01/03/2016 16:20:30;50,0045;
01/03/2016 16:20:40;49,9987;
01/03/2016 16:20:50;50,0045;
01/03/2016 16:21:00;49,9965;
01/03/2016 16:21:10;49,9924;
01/03/2016 16:21:20;49,9835;
01/03/2016 16:21:30;49,9886;
01/03/2016 16:21:40;49,9872;
01/03/2016 16:21:50;49,9839;
01/03/2016 16:22:00;49,9924;
01/03/2016 16:22:10;49,9978;
01/03/2016 16:22:20;49,9913;
01/03/2016 16:22:30;49,9877;
01/03/2016 16:22:40;49,9956;
01/03/2016 16:22:50;50,006;
01/03/2016 16:23:00;50,0065;
01/03/2016 16:23:10;50,0004;
01/03/2016 16:23:20;50,0016;
01/03/2016 16:23:30;50,0101;
01/03/2016 16:23:40;50,0103;
01/03/2016 16:23:50;50,002;
01/03/2016 16:24:00;50,0039;
01/03/2016 16:24:10;50,0007;
01/03/2016 16:24:20;49,9981;
01/03/2016 16:24:30;50,0036;
01/03/2016 16:24:40;50,0164;
01/03/2016 16:24:50;50,0217;
01/03/2016 16:25:00;50,018;
01/03/2016 16:25:10;50,0202;
01/03/2016 16:25:20;50,0112;
01/03/2016 16:25:30;49,9994;
01/03/2016 16:25:40;50,0045;
01/03/2016 16:25:50;50,0134;
01/03/2016 16:26:00;50,0071;
01/03/2016 16:26:10;50,0013;
01/03/2016 16:26:20;49,9903;
01/03/2016 16:26:30;50,0066;
01/03/2016 16:26:40;50,0095;
01/03/2016 16:26:50;50,0197;
01/03/2016 16:27:00;50,0118;
01/03/2016 16:27:10;50,0011;
01/03/2016 16:27:20;49,9959;
01/03/2016 16:27:30;50,0032;
01/03/2016 16:27:40;50,0003;
01/03/2016 16:27:50;50,0001;
01/03/2016 16:28:00;50,0029;
01/03/2016 16:28:10;49,9993;
01/03/2016 16:28:20;49,9886;
01/03/2016 16:28:30;49,99;
01/03/2016 16:28:40;49,9979;
01/03/2016 16:28:50;50,0065;
01/03/2016 16:29:00;50,0145;
01/03/2016 16:29:10;50,0285;
01/03/2016 16:29:20;50,0251;
01/03/2016 16:29:30;50,0238;
01/03/2016 16:29:40;50,0241;
01/03/2016 16:29:50;50,0236;
01/03/2016 16:30:00;50,0224;
01/03/2016 16:30:10;50,0218;
01/03/2016 16:30:20;50,0213;
01/03/2016 16:30:30;50,0204;
01/03/2016 16:30:40;50,0112;
01/03/2016 16:30:50;49,9881;
01/03/2016 16:31:00;49,9885;
01/03/2016 16:31:10;49,993;
01/03/2016 16:31:20;50,0008;
01/03/2016 16:31:30;49,9976;
01/03/2016 16:31:40;50,0069;
01/03/2016 16:31:50;50,0191;
01/03/2016 16:32:00;50,0186;
01/03/2016 16:32:10;50,0046;
01/03/2016 16:32:20;49,999;
01/03/2016 16:32:30;49,996;
01/03/2016 16:32:40;49,9938;
01/03/2016 16:32:50;49,9989;
01/03/2016 16:33:00;49,9979;
01/03/2016 16:33:10;50,0039;
01/03/2016 16:33:20;49,9943;
01/03/2016 16:33:30;49,9979;
01/03/2016 16:33:40;49,9998;
01/03/2016 16:33:50;50,009;
01/03/2016 16:34:00;50,0023;
01/03/2016 16:34:10;50,0025;
01/03/2016 16:34:20;50,0104;
01/03/2016 16:34:30;49,9992;
01/03/2016 16:34:40;49,9895;
01/03/2016 16:34:50;49,9886;
01/03/2016 16:35:00;49,9899;
01/03/2016 16:35:10;50,0031;
01/03/2016 16:35:20;50,011;
01/03/2016 16:35:30;49,9997;
01/03/2016 16:35:40;49,9857;
01/03/2016 16:35:50;49,9828;
01/03/2016 16:36:00;49,9935;
01/03/2016 16:36:10;49,9884;
01/03/2016 16:36:20;49,9832;
01/03/2016 16:36:30;49,983;
01/03/2016 16:36:40;49,9784;
01/03/2016 16:36:50;49,9797;
01/03/2016 16:37:00;49,9803;
01/03/2016 16:37:10;49,9792;
01/03/2016 16:37:20;49,9813;
01/03/2016 16:37:30;49,9888;
01/03/2016 16:37:40;49,9863;
01/03/2016 16:37:50;49,9907;
01/03/2016 16:38:00;49,991;
01/03/2016 16:38:10;49,9863;
01/03/2016 16:38:20;49,9767;
01/03/2016 16:38:30;49,9774;
01/03/2016 16:38:40;49,987;
01/03/2016 16:38:50;49,9846;
01/03/2016 16:39:00;49,9848;
01/03/2016 16:39:10;49,9887;
01/03/2016 16:39:20;49,9856;
01/03/2016 16:39:30;49,9808;
01/03/2016 16:39:40;49,9768;
01/03/2016 16:39:50;49,9902;
01/03/2016 16:40:00;49,9932;
01/03/2016 16:40:10;49,993;
01/03/2016 16:40:20;49,9854;
01/03/2016 16:40:30;49,9734;
01/03/2016 16:40:40;49,9777;
01/03/2016 16:40:50;49,9799;
01/03/2016 16:41:00;49,9863;
01/03/2016 16:41:10;49,9949;
01/03/2016 16:41:20;49,9796;
01/03/2016 16:41:30;49,974;
01/03/2016 16:41:40;49,9809;
01/03/2016 16:41:50;49,9804;
01/03/2016 16:42:00;49,9782;
01/03/2016 16:42:10;49,9882;
01/03/2016 16:42:20;49,9896;
01/03/2016 16:42:30;49,9933;
01/03/2016 16:42:40;49,9874;
01/03/2016 16:42:50;49,9975;
01/03/2016 16:43:00;50,0053;
01/03/2016 16:43:10;50,0155;
01/03/2016 16:43:20;50,0205;
01/03/2016 16:43:30;50,0102;
01/03/2016 16:43:40;50,0131;
01/03/2016 16:43:50;50,0131;
01/03/2016 16:44:00;50,0084;
01/03/2016 16:44:10;50,0107;
01/03/2016 16:44:20;50,0042;
01/03/2016 16:44:30;49,9984;
01/03/2016 16:44:40;49,9979;
01/03/2016 16:44:50;49,9953;
01/03/2016 16:45:00;50,002;
01/03/2016 16:45:10;50,0052;
01/03/2016 16:45:20;50,0052;
01/03/2016 16:45:30;50,0064;
01/03/2016 16:45:40;50,0063;
01/03/2016 16:45:50;49,9975;
01/03/2016 16:46:00;49,9859;
01/03/2016 16:46:10;49,9966;
01/03/2016 16:46:20;50,0007;
01/03/2016 16:46:30;49,9974;
01/03/2016 16:46:40;50,0058;
01/03/2016 16:46:50;50,0044;
01/03/2016 16:47:00;50,0049;
01/03/2016 16:47:10;50,0056;
01/03/2016 16:47:20;50,0046;
01/03/2016 16:47:30;49,9959;
01/03/2016 16:47:40;49,9996;
01/03/2016 16:47:50;50,0051;
01/03/2016 16:48:00;50,0025;
01/03/2016 16:48:10;50,0102;
01/03/2016 16:48:20;50,0045;
01/03/2016 16:48:30;49,9874;
01/03/2016 16:48:40;49,9812;
01/03/2016 16:48:50;49,9809;
01/03/2016 16:49:00;49,9935;
01/03/2016 16:49:10;49,9877;
01/03/2016 16:49:20;49,982;
01/03/2016 16:49:30;49,9846;
01/03/2016 16:49:40;49,9854;
01/03/2016 16:49:50;49,9889;
01/03/2016 16:50:00;49,988;
01/03/2016 16:50:10;49,9884;
01/03/2016 16:50:20;49,9926;
01/03/2016 16:50:30;49,9867;
01/03/2016 16:50:40;49,9839;
01/03/2016 16:50:50;49,9915;
01/03/2016 16:51:00;49,9947;
01/03/2016 16:51:10;49,9968;
01/03/2016 16:51:20;49,9999;
01/03/2016 16:51:30;50,0031;
01/03/2016 16:51:40;49,9928;
01/03/2016 16:51:50;49,9947;
01/03/2016 16:52:00;49,9948;
01/03/2016 16:52:10;49,9976;
01/03/2016 16:52:20;49,9902;
01/03/2016 16:52:30;49,9903;
01/03/2016 16:52:40;50,0019;
01/03/2016 16:52:50;50,0057;
01/03/2016 16:53:00;49,9864;
01/03/2016 16:53:10;49,9901;
01/03/2016 16:53:20;49,9917;
01/03/2016 16:53:30;49,9894;
01/03/2016 16:53:40;49,9927;
01/03/2016 16:53:50;49,986;
01/03/2016 16:54:00;49,9889;
01/03/2016 16:54:10;49,9911;
01/03/2016 16:54:20;49,9919;
01/03/2016 16:54:30;50,0007;
01/03/2016 16:54:40;50,0009;
01/03/2016 16:54:50;49,9912;
01/03/2016 16:55:00;49,9897;
01/03/2016 16:55:10;49,9933;
01/03/2016 16:55:20;49,996;
01/03/2016 16:55:30;49,9966;
01/03/2016 16:55:40;50,0075;
01/03/2016 16:55:50;50,0043;
01/03/2016 16:56:00;50,0015;
01/03/2016 16:56:10;49,9869;
01/03/2016 16:56:20;49,9764;
01/03/2016 16:56:30;49,9914;
01/03/2016 16:56:40;49,9934;
01/03/2016 16:56:50;49,9882;
01/03/2016 16:57:00;49,9837;
01/03/2016 16:57:10;49,9793;
01/03/2016 16:57:20;49,9796;
01/03/2016 16:57:30;49,9836;
01/03/2016 16:57:40;49,991;
01/03/2016 16:57:50;50,0102;
01/03/2016 16:58:00;50,0062;
01/03/2016 16:58:10;49,9992;
01/03/2016 16:58:20;49,9931;
01/03/2016 16:58:30;49,9923;
01/03/2016 16:58:40;49,9975;
01/03/2016 16:58:50;49,9974;
01/03/2016 16:59:00;49,9958;
01/03/2016 16:59:10;50,0002;
01/03/2016 16:59:20;49,9942;
01/03/2016 16:59:30;49,9909;
01/03/2016 16:59:40;49,985;
01/03/2016 16:59:50;49,994;
01/03/2016 17:00:00;50,0079;
01/03/2016 17:00:10;50,0065;
01/03/2016 17:00:20;50,0065;
01/03/2016 17:00:30;50,0074;
01/03/2016 17:00:40;50,0073;
01/03/2016 17:00:50;50,0257;
01/03/2016 17:01:00;50,0334;
01/03/2016 17:01:10;50,0328;
01/03/2016 17:01:20;50,0304;
01/03/2016 17:01:30;50,0295;
01/03/2016 17:01:40;50,0219;
01/03/2016 17:01:50;50,021;
01/03/2016 17:02:00;50,0213;
01/03/2016 17:02:10;50,0154;
01/03/2016 17:02:20;50,027;
01/03/2016 17:02:30;50,0281;
01/03/2016 17:02:40;50,016;
01/03/2016 17:02:50;50,0215;
01/03/2016 17:03:00;50,0235;
01/03/2016 17:03:10;50,0235;
01/03/2016 17:03:20;50,0207;
01/03/2016 17:03:30;50,0166;
01/03/2016 17:03:40;50,019;
01/03/2016 17:03:50;50,0215;
01/03/2016 17:04:00;50,0215;
01/03/2016 17:04:10;50,0189;
01/03/2016 17:04:20;50,0191;
01/03/2016 17:04:30;50,0151;
01/03/2016 17:04:40;50,0172;
01/03/2016 17:04:50;50,0141;
01/03/2016 17:05:00;50,0103;
01/03/2016 17:05:10;50,0026;
01/03/2016 17:05:20;50,0127;
01/03/2016 17:05:30;50,0183;
01/03/2016 17:05:40;50,0103;
01/03/2016 17:05:50;50,0126;
01/03/2016 17:06:00;50,0226;
01/03/2016 17:06:10;50,0193;
01/03/2016 17:06:20;50,0103;
01/03/2016 17:06:30;50,0013;
01/03/2016 17:06:40;49,9976;
01/03/2016 17:06:50;50,0032;
01/03/2016 17:07:00;50,0088;
01/03/2016 17:07:10;50,0119;
01/03/2016 17:07:20;50,0104;
01/03/2016 17:07:30;50,0062;
01/03/2016 17:07:40;50,0009;
01/03/2016 17:07:50;50,0038;
01/03/2016 17:08:00;50,0117;
01/03/2016 17:08:10;50,021;
01/03/2016 17:08:20;50,0133;
01/03/2016 17:08:30;50,0245;
01/03/2016 17:08:40;50,0208;
01/03/2016 17:08:50;50,0168;
01/03/2016 17:09:00;50,0278;
01/03/2016 17:09:10;50,0244;
01/03/2016 17:09:20;50,0173;
01/03/2016 17:09:30;50,0163;
01/03/2016 17:09:40;50,0104;
01/03/2016 17:09:50;50,0171;
01/03/2016 17:10:00;50,0161;
01/03/2016 17:10:10;50,014;
01/03/2016 17:10:20;50,0179;
01/03/2016 17:10:30;50,0213;
01/03/2016 17:10:40;50,0189;
01/03/2016 17:10:50;50,0155;
01/03/2016 17:11:00;50,0206;
01/03/2016 17:11:10;50,0226;
01/03/2016 17:11:20;50,021;
01/03/2016 17:11:30;50,017;
01/03/2016 17:11:40;50,0139;
01/03/2016 17:11:50;50,0076;
01/03/2016 17:12:00;50,0068;
01/03/2016 17:12:10;50,0025;
01/03/2016 17:12:20;49,9973;
01/03/2016 17:12:30;49,9998;
01/03/2016 17:12:40;50,0184;
01/03/2016 17:12:50;50,0242;
01/03/2016 17:13:00;50,0167;
01/03/2016 17:13:10;50,0186;
01/03/2016 17:13:20;50,0036;
01/03/2016 17:13:30;49,9964;
01/03/2016 17:13:40;49,9904;
01/03/2016 17:13:50;49,9959;
01/03/2016 17:14:00;50,0038;
01/03/2016 17:14:10;50,0054;
01/03/2016 17:14:20;50,0033;
01/03/2016 17:14:30;49,9879;
01/03/2016 17:14:40;49,9767;
01/03/2016 17:14:50;49,9782;
01/03/2016 17:15:00;49,9908;
01/03/2016 17:15:10;49,9962;
01/03/2016 17:15:20;49,9978;
01/03/2016 17:15:30;49,9997;
01/03/2016 17:15:40;49,9938;
01/03/2016 17:15:50;49,9951;
01/03/2016 17:16:00;49,9928;
01/03/2016 17:16:10;49,9927;
01/03/2016 17:16:20;50,001;
01/03/2016 17:16:30;49,9939;
01/03/2016 17:16:40;49,995;
01/03/2016 17:16:50;49,9961;
01/03/2016 17:17:00;49,999;
01/03/2016 17:17:10;49,985;
